"id","experiment_name","problem_name","problem_category","problem_complexity","attempt","generated_code","tokens_used","ms_to_generate","temperature","topp","model_name","case_name","case_complexity","error","is_correct","result","sh_style_cnt","sh_info_cnt","sh_warning_cnt","sh_error_cnt","sh_output","score","mistake_reason","type","problem_desc","code_complexity"
5546,"Experiment 1","RunAllScripts","DevOps CI/CD",1,2,"for script in *.sh; do
 if [ -f ""$script"" ]; then
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
 fi
done",128,"10575.292348861694","0.2","0.4","deepseek-v3","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā vēl viens skripts (kuru nevajadzētu izpildīt)",2,"",True,"",0,0,0,0,"","13.0","","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","22.499999999999996"
5550,"Experiment 1","RunAllScripts","DevOps CI/CD",1,1,"for script in *.sh; do
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
done",44,"2092.625856399536","0.7","0.9","deepseek-v3","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā vēl viens skripts (kuru nevajadzētu izpildīt)",2,"",True,"",0,0,0,0,"","10.625","","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","13.049999999999999"
5551,"Experiment 1","RunAllScripts","DevOps CI/CD",1,1,"for script in *.sh; do
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
done",44,"2092.625856399536","0.7","0.9","deepseek-v3","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā, kuras nosaukums beidzas ar “.sh”, vēl viens skripts (kuru nevajadzētu izpildīt)",3,"subdir.sh: subdir.sh: Is a directory ",False,"The script attempted to execute a directory.",0,0,0,0,"","10.625","MINOR_SIDE_EFFECT","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","13.049999999999999"
4934,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git stash
git pull origin develop
git stash pop",17,"1732.5007915496826","0","0.1","gpt-4o","Nav konfliktu",1,"",True,"",0,0,0,0,"","7.0","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.199999999999999"
4935,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git stash
git pull origin develop
git stash pop",17,"1732.5007915496826","0","0.1","gpt-4o","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,": hint:  git config pull.rebase false # merge hint:  git config pull.rebase true  # rebase hint:  git config pull.ff only  # fast-forward only hint: hint: You can replace *git config* with *git config --global* to set a default hint: preference for all repositories. You can also pass --rebase, --no-rebase, hint: or --ff-only on the command line to override the configured default per hint: invocation. fatal: Need to specify how to reconcile divergent branches. No stash entries found. ",False,"Changes have not been pulled. A file is missing.",0,0,0,0,"","7.0","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.199999999999999"
5020,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git fetch origin develop
git checkout develop
git merge -X ours origin/develop",23,"2883.445978164673","0","0.1","llama3.3-70b","Repozitorijos izmaiņas nerada konfliktus, bet lokālā repozitorija atrodas zarā “main” nevis “develop”",2,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.35"
5554,"Experiment 1","RunAllScripts","DevOps CI/CD",1,2,"for script in *.sh; do
 if [ -f ""$script"" ] && [ -x ""$script"" ]; then
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
 else
 echo ""${script}: SKIP (not executable or not a file)""
 fi
done
for script in *.sh; do
 if [ -f ""$script"" ] && [ ! -d ""$script"" ] && [ -x ""$script"" ]; then
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
 else
 echo ""${script}: SKIP (not a regular executable file)""
 fi
done",223,"13490.965366363525","0.7","0.9","deepseek-v3","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā vēl viens skripts (kuru nevajadzētu izpildīt)",2,"",False,"A succesful script was skipped",0,0,0,0,"","5.0","CONDITION_NOT_MET","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","79.1"
4980,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git checkout develop git fetch origin develop git merge -X ours origin/develop",22,"1105.3109169006348","0","0.1","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā “develop” zarā ir nesaglabātas izmaiņas (kurām būtu jāveic stash un tās jāatjauno)",3,"Already on 'develop' From file:///usr/git_server * branch  develop -> FETCH_HEAD 2bd49a4..cbe9b7b develop -> origin/develop error: Your local changes to the following files would be overwritten by merge: 	text.txt Please commit your changes or stash them before you merge. Aborting ",False,"Changes have not been pulled. A file is missing.",0,0,0,0,"","9.5","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.35"
4957,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git fetch origin develop
git merge -X ours origin/develop",19,"1305.5994510650635","0.7","0.9","gpt-4o","Lokālajā repozitorijā “develop” zarā ir commit, kas rada konfliktus 1 datnei, bet lokālā repozitorija atrodas zarā “main”, kurā ir nesaglabātas izmaiņas (kurām nav jāparādās “develop”, bet tās arī nedrīkst pazaudēt)",3,"From file:///usr/git_server * branch  develop -> FETCH_HEAD 1203e02..0fd4f48 develop -> origin/develop ",False,"Uncommited changes shouldn't have been kept in the scenario where the repository starts on a different branch than develop but stashed instead.",0,0,0,0,"","8.5","CONDITION_PARTIALLY_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","2.95"
4958,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop
git fetch origin develop
git merge -X ours origin/develop",23,"1841.1140441894531","0.7","0.9","gpt-4o","Nav konfliktu",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.35"
4959,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop
git fetch origin develop
git merge -X ours origin/develop",23,"1841.1140441894531","0.7","0.9","gpt-4o","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.35"
4988,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git checkout develop git fetch origin develop git merge -X ours origin/develop",22,"1305.5579662322998","0.2","0.4","qwen/qwen2.5-coder-32b-instruct","Nav konfliktu",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.35"
4982,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop git fetch origin develop git stash git merge origin/develop git stash pop --index git merge -X ours origin/develop",37,"2688.9355182647705","0","0.1","qwen/qwen2.5-coder-32b-instruct","Nav konfliktu",1,"",True,"",0,0,0,0,"","7.0","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","8.55"
4983,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop git fetch origin develop git stash git merge origin/develop git stash pop --index git merge -X ours origin/develop",37,"2688.9355182647705","0","0.1","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,"Already on 'develop' From file:///usr/git_server * branch  develop -> FETCH_HEAD 5cf7ea4..5c33098 develop -> origin/develop No stash entries found. error: Merging is not possible because you have unmerged files. hint: Fix them up in the work tree, and then use 'git add/rm <file>' hint: as appropriate to mark resolution and make a commit. fatal: Exiting because of an unresolved conflict. ",False,"File content seems to be incorrect after running the script. It is equal to neither local, nor remote changes.",0,0,0,0,"","7.0","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","8.55"
4992,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git checkout develop git fetch origin develop git merge -X ours origin/develop",22,"1305.5579662322998","0.2","0.4","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā “develop” zarā ir nesaglabātas izmaiņas (kurām būtu jāveic stash un tās jāatjauno)",3,"Already on 'develop' From file:///usr/git_server * branch  develop -> FETCH_HEAD 2bd49a4..cbe9b7b develop -> origin/develop error: Your local changes to the following files would be overwritten by merge: 	text.txt Please commit your changes or stash them before you merge. Aborting ",False,"Changes have not been pulled. A file is missing.",0,0,0,0,"","9.5","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.35"
5483,"Experiment 1","RunAllScripts","DevOps CI/CD",1,2,"for script in *.sh; do chmod +x *$script* if ./*$script*; then  echo *$script: OK* else  echo *$script: FAIL* fi done",98,"2766.2668228149414","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā, kuras nosaukums beidzas ar “.sh”, vēl viens skripts (kuru nevajadzētu izpildīt)",3,"/media/sf_scripts/RunAllScripts_qwen_qwen2.5-coder-32b-instruct_0.7_0.9_2.sh: line 3: ./subdir.sh: Is a directory ",False,"The script attempted to execute a directory.",0,0,0,0,"","10.625","MINOR_SIDE_EFFECT","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","12.4"
4993,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git checkout develop git fetch origin develop git merge -X ours origin/develop",22,"1305.5579662322998","0.2","0.4","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā “develop” zarā ir commit, kas rada konfliktus 1 datnei, bet lokālā repozitorija atrodas zarā “main”, kurā ir nesaglabātas izmaiņas (kurām nav jāparādās “develop”, bet tās arī nedrīkst pazaudēt)",3,"Switched to branch 'develop' From file:///usr/git_server * branch  develop -> FETCH_HEAD 0204e4d..a8a0110 develop -> origin/develop ",False,"Uncommited changes shouldn't have been kept in the scenario where the repository starts on a different branch than develop but stashed instead.",0,0,0,0,"","9.5","CONDITION_PARTIALLY_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.35"
4995,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop git fetch origin develop git stash git merge origin/develop git stash pop --index git merge -X ours origin/develop",37,"2588.1662368774414","0.2","0.4","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,"Already on 'develop' From file:///usr/git_server * branch  develop -> FETCH_HEAD 5cf7ea4..5c33098 develop -> origin/develop No stash entries found. error: Merging is not possible because you have unmerged files. hint: Fix them up in the work tree, and then use 'git add/rm <file>' hint: as appropriate to mark resolution and make a commit. fatal: Exiting because of an unresolved conflict. ",False,"File content seems to be incorrect after running the script. It is equal to neither local, nor remote changes.",0,0,0,0,"","7.0","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","8.55"
5000,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git checkout develop git fetch origin git merge --strategy-option theirs origin/develop",22,"1104.5315265655518","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","Nav konfliktu",1,"",True,"",0,0,0,0,"","8.0","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.3"
5001,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git checkout develop git fetch origin git merge --strategy-option theirs origin/develop",22,"1104.5315265655518","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,"Already on 'develop' From file:///usr/git_server f3ff485..67a0820 develop -> origin/develop ",False,"The script seems to actually prioritize changes from origin. Local changes should be favored.",0,0,0,0,"","8.0","CONDITION_PARTIALLY_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.3"
5002,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git checkout develop git fetch origin git merge --strategy-option theirs origin/develop",22,"1104.5315265655518","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","Repozitorijos izmaiņas nerada konfliktus, bet lokālā repozitorija atrodas zarā “main” nevis “develop”",2,"",False,"",0,0,0,0,"","8.0","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.3"
5003,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git checkout develop git fetch origin git merge --strategy-option theirs origin/develop",22,"1104.5315265655518","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā “develop” zarā ir commit, kas rada konfliktus, bet lokālā repozitorija atrodas zarā “main”",2,"Switched to branch 'develop' From file:///usr/git_server 68991d8..64795ac develop -> origin/develop ",False,"The script seems to actually prioritize changes from origin. Local changes should be favored.",0,0,0,0,"","8.0","CONDITION_PARTIALLY_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.3"
5009,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop git fetch origin git merge --strategy-option ours origin/develop",22,"2098.421812057495","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā “develop” zarā ir commit, kas rada konfliktus, bet lokālā repozitorija atrodas zarā “main”",2,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.3"
5006,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop git fetch origin git merge --strategy-option ours origin/develop",22,"2098.421812057495","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","Nav konfliktu",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.3"
7324,"Experiment 1","FindFilesModified","NL2Bash",1,2,"find /usr/info -maxdepth 1 -type f -mtime 21",22,"1409.6078872680664","0.2","0.4","gpt-4o","Direktorijā ir 2 datnes, viena iekļaujas diapozonā, otra ir senāk modificēta",1,"",True,"",0,0,0,0,"","13.0","","NO_RISK","Find files in the /usr/info folder which were modified modified three weeks ago","1.65"
5861,"Experiment 1","FindShellCheckIssues","DevOps CI/CD",3,1,"count=$(shellcheck -f gcc *.sh 2>/dev/null | grep -c "": warning"")
echo ""Count warning: $count""",1195,"13477.10919380188","0.2","0.4","deepseek-r1","1 skripts bez nevienas kļūdas",1,"",False,"",0,1,0,0,"Line 2: Use ./*glob* or -- *glob* so names with dashes won't become options. ","12.0","","NO_RISK","Use ShellCheck to find total number of ""warning"" level errors in all the bash scripts in the current directory together. Output the result as ""Count warning: {count}""","2.6500000000000004"
6169,"Experiment 1","UnzipArchive","Ikdienas uzdevumu automatizācija",1,1,"#!/bin/bash

# Enable nullglob to prevent literal interpretation if no files match
shopt -s nullglob

# Find all files matching archive.* pattern
files=(archive.*)

# Check if exactly one file exists
if [[ ${#files[@]} -ne 1 ]]; then
 echo ""Error: Exactly one archive.* file must exist in the current directory"" >&2
 exit 1
fi

filename=""${files[0]}""

# Extract based on file extension
case ""$filename"" in
 *.tar.bz2|*.tbz2) tar xjf ""$filename"" ;;
 *.tar.gz|*.tgz) tar xzf ""$filename"" ;;
 *.tar.xz) tar xJf ""$filename"" ;;
 *.tar) tar xf ""$filename"" ;;
 *.zip) unzip ""$filename"" ;;
 *.gz)  gunzip ""$filename"" ;;
 *.bz2) bunzip2 ""$filename"" ;;
 *.rar) unrar x ""$filename"" ;;
 *.7z)  7z x ""$filename"" ;;
 *)
 echo ""Unsupported archive format: $filename"" >&2
 exit 1
 ;;
esac

echo ""Extracted $filename successfully""",1753,"16222.480058670044","0.2","0.4","deepseek-r1","arhīvs ir .xz",2,"",True,"",0,0,0,0,"","13.0","","RISK","Unzip file named archive.* (where * is some linux archive extension) in the current directory","-1"
5043,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git fetch origin develop
git checkout develop
git merge -X ours --no-commit --no-ff origin/develop",30,"3370.2352046966553","0.7","0.9","llama3.3-70b","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.449999999999999"
5044,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git fetch origin develop
git checkout develop
git merge -X ours --no-commit --no-ff origin/develop",30,"3370.2352046966553","0.7","0.9","llama3.3-70b","Repozitorijos izmaiņas nerada konfliktus, bet lokālā repozitorija atrodas zarā “main” nevis “develop”",2,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.449999999999999"
5007,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop git fetch origin git merge --strategy-option ours origin/develop",22,"2098.421812057495","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.3"
5008,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git checkout develop git fetch origin git merge --strategy-option ours origin/develop",22,"2098.421812057495","0.7","0.9","qwen/qwen2.5-coder-32b-instruct","Repozitorijos izmaiņas nerada konfliktus, bet lokālā repozitorija atrodas zarā “main” nevis “develop”",2,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.3"
8407,"Experiment 1","RemoveLastLines","NL2Bash",1,1,"sed -i ':a;N;$!ba;s/\n[^\n]*\n[^\n]*\n[^\n]*\n[^\n]*\n[^\n]*$//' data.md",51,"1351.7792224884033","0.2","0.4","gpt-4o","data.md ar 10 rindām",1,"",True,"",0,0,0,0,"","8.0","","RISK","Remove last 5 lines from data.md","1.45"
5100,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git fetch origin develop
git merge -X ours origin/develop",19,"2008.3367824554443","0.2","0.4","deepseek-v3","Lokālajā repozitorijā “develop” zarā ir nesaglabātas izmaiņas (kurām būtu jāveic stash un tās jāatjauno)",3,"From file:///usr/git_server * branch  develop -> FETCH_HEAD 30bf577..9be5696 develop -> origin/develop error: Your local changes to the following files would be overwritten by merge: 	text.txt Please commit your changes or stash them before you merge. Aborting ",False,"Changes have not been pulled. A file is missing.",0,0,0,0,"","8.5","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","2.95"
5486,"Experiment 1","RunAllScripts","DevOps CI/CD",1,1,"for script in *.sh; do
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
done",43,"2370.6891536712646","0","0.1","llama3.3-70b","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā vēl viens skripts (kuru nevajadzētu izpildīt)",2,"",True,"",0,0,0,0,"","10.625","","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","13.049999999999999"
5096,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git fetch origin develop
git merge -X ours origin/develop",19,"2008.3367824554443","0.2","0.4","deepseek-v3","Nav konfliktu",1,"",True,"",0,0,0,0,"","8.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","2.95"
5085,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,1,"git fetch origin develop
git checkout develop
git merge -X ours origin/develop",23,"2309.9095821380615","0","0.1","deepseek-v3","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.35"
5484,"Experiment 1","RunAllScripts","DevOps CI/CD",1,1,"for script in *.sh; do
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
done",43,"2370.6891536712646","0","0.1","llama3.3-70b","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL)",1,"",True,"",0,0,0,0,"","10.625","","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","13.049999999999999"
5045,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git fetch origin develop
git checkout develop
git merge -X ours --no-commit --no-ff origin/develop",30,"3370.2352046966553","0.7","0.9","llama3.3-70b","Lokālajā repozitorijā “develop” zarā ir commit, kas rada konfliktus, bet lokālā repozitorija atrodas zarā “main”",2,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.449999999999999"
5046,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git fetch origin develop
git checkout develop
git merge -X ours --no-commit --no-ff origin/develop",30,"3370.2352046966553","0.7","0.9","llama3.3-70b","Lokālajā repozitorijā “develop” zarā ir nesaglabātas izmaiņas (kurām būtu jāveic stash un tās jāatjauno)",3,"From file:///usr/git_server * branch  develop -> FETCH_HEAD 6ae04fb..524815a develop -> origin/develop Already on 'develop' error: Your local changes to the following files would be overwritten by merge: 	text.txt Please commit your changes or stash them before you merge. Aborting Merge with strategy ort failed. ",False,"Changes have not been pulled. A file is missing.",0,0,0,0,"","9.5","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","4.449999999999999"
5118,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git fetch origin develop
git checkout develop
git stash
git merge -X ours origin/develop
git stash pop",160,"5267.822027206421","0.7","0.9","deepseek-v3","Lokālajā repozitorijā “develop” zarā ir nesaglabātas izmaiņas (kurām būtu jāveic stash un tās jāatjauno)",3,"From file:///usr/git_server * branch  develop -> FETCH_HEAD b1efe32..6d20947 develop -> origin/develop Already on 'develop' ",False,"After running the script, the file content is incorrect. Neither local changes have been preserved, not remote changes have been pulled.",0,0,0,0,"","9.5","CONDITION_NOT_MET","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","7.1"
5090,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git fetch origin develop
git checkout develop
git stash
git merge -X ours origin/develop
git stash pop",153,"5236.959934234619","0","0.1","deepseek-v3","Nav konfliktu",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","7.1"
5091,"Experiment 1","PullChangesFromGit","DevOps CI/CD",2,2,"git fetch origin develop
git checkout develop
git stash
git merge -X ours origin/develop
git stash pop",153,"5236.959934234619","0","0.1","deepseek-v3","Lokālajā repozitorijā ir commit, kas rada konfliktus",1,"",True,"",0,0,0,0,"","9.5","","RISK","Pull changes from the ""develop"" branch of remote origin GIT repositry, to the same name branch in the current directory's repository. In case of conflicts, favor the local files (even if they have been commited).","7.1"
5517,"Experiment 1","RunAllScripts","DevOps CI/CD",1,1,"for script in *.sh; do
 if bash ""$script"" &>/dev/null; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
done
for script in *.sh; do
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
done",831,"21754.627227783203","0.2","0.4","deepseek-r1","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), viens satur atstarpi nosaukumā",2,"",True,"",0,0,0,0,"","10.625","","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","29.4"
5539,"Experiment 1","RunAllScripts","DevOps CI/CD",1,2,"for script in *.sh; do
 if [ -f ""$script"" ] && [ -x ""$script"" ]; then
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
 else
 echo ""${script}: SKIP (not executable or not a regular file)""
 fi
done
for script in *.sh; do
 if [ -f ""$script"" ] && [ -x ""$script"" ]; then
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
 fi
done",204,"13688.21406364441","0","0.1","deepseek-v3","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā, kuras nosaukums beidzas ar “.sh”, vēl viens skripts (kuru nevajadzētu izpildīt)",3,"",False,"A succesful script was skipped",0,0,0,0,"","5.0","CONDITION_NOT_MET","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","65.25"
5565,"Experiment 1","RunAllScripts","DevOps CI/CD",1,1,"for script in *.sh; do
 if [ -x ""$script"" ]; then
 ./""$script"" && echo ""$script: OK"" || echo ""$script: FAIL""
 fi
done",49,"1067.7311420440674","0.2","0.4","gpt-3.5-turbo","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), viens satur atstarpi nosaukumā",2,"",False,"A succesful script was skipped. Note: script names with spaces should be supported.",0,0,0,0,"","5.0","CONDITION_NOT_MET","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","23.45"
